"categoryId","categoryTitle","chargeId","chargeCode","degreeCode","chargeTitle","degreeId","degreeLabel","classification","tags","liabilityId","liabilityLabel","liabilityFineMultiplier","liabilityTimeMultiplier","baseFine","baseTime","baseSeverity","minFine","minTime","minSeverity","maxFine","maxTime","maxSeverity","mitigatingAppliedForMin","aggravatingAppliedForMax","modifierIds"
"offenses-involving-theft","Offenses Involving Theft","items-used-in-the-commission-of-a-crime","EF-PC-02-008","EF-PC-02-008-A","Items Used in the Commission of a Crime","possession-of-items-used-in-the-commission-of-a-crime","Possession of Items Used in the Commission of a Crime","misdemeanor","misdemeanor;possession;property;theft;weapon-related","principal","Principal Actor","1","1","500","10","122.36","300","5","67.32","1641","22","260.51","cooperation;voluntary-surrender;first-offense","weapon-used;organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;weapon-used;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","items-used-in-the-commission-of-a-crime","EF-PC-02-008","EF-PC-02-008-B","Items Used in the Commission of a Crime","sale-of-items-used-in-the-commission-of-a-crime","Sale of Items Used in the Commission of a Crime","misdemeanor","commercial;economic;misdemeanor;property;sale-transfer;theft;weapon-related","principal","Principal Actor","1","1","100","15","160","60","7","77.75","263","26","276.22","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","criminal-possession-of-stolen-property","EF-PC-02-009","EF-PC-02-009-A","Criminal Possession of Stolen Property","criminal-possession-of-stolen-property","Criminal Possession of Stolen Property","misdemeanor","misdemeanor;possession;property;theft","principal","Principal Actor","1","1","300","7","87.32","0","3","30","525","8","102.91","cooperation;restitution-made;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;restitution-made;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","criminal-possession-of-stolen-property","EF-PC-02-009","EF-PC-02-009-B","Criminal Possession of Stolen Property","aggravated-possession-of-stolen-property","Aggravated Possession of Stolen Property","felony","commercial;economic;felony;possession;property;sale-transfer;theft","principal","Principal Actor","1","1","1000","20","231.62","413","10","120.32","8156","48","570.31","cooperation;restitution-made;voluntary-surrender;first-offense","weapon-used;organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;restitution-made;organized-activity;high-value-loss;weapon-used;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","EF-PC-02-010-A","Customs and Smuggling Offenses","regulatory-smuggling","Regulatory Smuggling","misdemeanor","commercial;economic;misdemeanor;property;sale-transfer;theft","principal","Principal Actor","1","1","2000","7","114.72","1020","3","61.94","9625","12","218.11","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors","cooperation;organized-activity;high-value-loss;prior-conviction;minimal-participation;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","EF-PC-02-010-A","Customs and Smuggling Offenses","regulatory-smuggling","Regulatory Smuggling","misdemeanor","commercial;economic;misdemeanor;property;sale-transfer;theft","accessory","Accessory","0.25","1","500","7","92.36","255","3","45.97","5688","12","195.42","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors","cooperation;organized-activity;high-value-loss;prior-conviction;minimal-participation;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","EF-PC-02-010-B","Customs and Smuggling Offenses","dangerous-contraband-smuggling","Dangerous Contraband Smuggling","felony","controlled-substance;felony;property;public-safety;sale-transfer;theft;weapon-related","principal","Principal Actor","1","1","5000","25","320.71","2550","10","150.5","25383","76","919.32","cooperation;minimal-participation;voluntary-surrender;first-offense","weapon-used;firearm-discharged;organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;high-value-loss;prior-conviction;minimal-participation;on-release;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","EF-PC-02-010-B","Customs and Smuggling Offenses","dangerous-contraband-smuggling","Dangerous Contraband Smuggling","felony","controlled-substance;felony;property;public-safety;sale-transfer;theft;weapon-related","accessory","Accessory","0.25","1","1250","25","285.36","638","10","125.26","10002","76","860.01","cooperation;minimal-participation;voluntary-surrender;first-offense","weapon-used;firearm-discharged;organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;high-value-loss;prior-conviction;minimal-participation;on-release;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","EF-PC-02-010-C","Customs and Smuggling Offenses","smuggling-of-precious-gemstones","Smuggling of Precious Gemstones","felony","commercial;economic;felony;property;sale-transfer;theft","principal","Principal Actor","1","1","5000","10","170.71","2550","4","90.5","18000","22","354.16","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","EF-PC-02-010-C","Customs and Smuggling Offenses","smuggling-of-precious-gemstones","Smuggling of Precious Gemstones","felony","commercial;economic;felony;property;sale-transfer;theft","accessory","Accessory","0.25","1","1250","10","135.36","638","4","65.26","8156","22","310.31","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","EF-PC-02-010-D","Customs and Smuggling Offenses","smuggling-of-precious-metals","Smuggling of Precious Metals","felony","commercial;economic;felony;property;sale-transfer;theft","principal","Principal Actor","1","1","6000","15","227.46","3060","6","115.32","20625","31","453.61","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","EF-PC-02-010-D","Customs and Smuggling Offenses","smuggling-of-precious-metals","Smuggling of Precious Metals","felony","commercial;economic;felony;property;sale-transfer;theft","accessory","Accessory","0.25","1","1500","15","188.73","765","6","87.66","8813","31","403.88","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","EF-PC-02-010-E","Customs and Smuggling Offenses","customs-fraud","Customs Fraud","misdemeanor","commercial;economic;government;identity-document;justice-system;licensing-status;misdemeanor;property;theft","principal","Principal Actor","1","1","1500","1","48.73","900","0","30","8313","2","111.18","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","EF-PC-02-010-F","Customs and Smuggling Offenses","operating-an-unlicensed-import-export-business","Operating an Unlicensed Import/Export Business","felony","commercial;economic;felony;licensing-status;property;sale-transfer;theft","principal","Principal Actor","1","1","20000","15","291.42","10200","6","161","53000","31","540.22","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-involving-theft","Offenses Involving Theft","customs-and-smuggling-offenses","EF-PC-02-010","EF-PC-02-010-F","Customs and Smuggling Offenses","operating-an-unlicensed-import-export-business","Operating an Unlicensed Import/Export Business","felony","commercial;economic;felony;licensing-status;property;sale-transfer;theft","accessory","Accessory","0.25","1","5000","15","220.71","2550","6","110.5","13625","31","426.73","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","impersonation","EF-PC-03-001","EF-PC-03-001-A","Impersonation","impersonating","Impersonating","misdemeanor","commercial;economic;fraud;government;identity-document;misdemeanor","principal","Principal Actor","1","1","750","15","177.39","450","7","91.21","1969","26","304.37","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","impersonation","EF-PC-03-001","EF-PC-03-001-B","Impersonation","impersonating-a-peace-officer-or-public-servant","Impersonating a Peace Officer or Public Servant","felony","economic;felony;fraud;government;identity-document","principal","Principal Actor","1","1","2050","30","345.28","1230","14","175.07","5881","57","646.69","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","impersonation","EF-PC-03-001","EF-PC-03-001-C","Impersonation","impersonating-a-judge","Impersonating a Judge","felony","economic;felony;fraud;government;identity-document","principal","Principal Actor","1","1","3500","30","359.16","2100","14","185.83","9688","57","668.43","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","possession-of-stolen-government-identification","EF-PC-03-002","EF-PC-03-002-A","Possession of Stolen Government Identification","possession-of-stolen-government-identification","Possession of Stolen Government Identification","misdemeanor","economic;fraud;government;identity-document;licensing-status;misdemeanor;possession","principal","Principal Actor","1","1","200","20","214.14","120","10","110.95","350","23","248.71","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","extortion","EF-PC-03-003","EF-PC-03-003-A","Extortion","extortion","Extortion","felony","economic;felony;fraud;identity-document;licensing-status;violent","principal","Principal Actor","1","1","1500","30","338.73","713","14","166.7","12750","78","892.92","cooperation;restitution-made;voluntary-surrender;first-offense","public-servant-victim;multiple-victims;organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","public-servant-victim;cooperation;restitution-made;organized-activity;high-value-loss;multiple-victims;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","fraud-and-forgery","EF-PC-03-004","EF-PC-03-004-A","Fraud and Forgery","fraud","Fraud","misdemeanor","alcohol-intoxication;economic;fraud;government;identity-document;licensing-status;misdemeanor","principal","Principal Actor","1","1","150","10","112.25","90","5","59.49","4638","17","238.1","cooperation;voluntary-surrender;first-offense","multiple-victims;high-value-loss;prior-conviction:ten-plus-priors","cooperation;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","fraud-and-forgery","EF-PC-03-004","EF-PC-03-004-B","Fraud and Forgery","forgery","Forgery","misdemeanor","commercial;economic;fraud;identity-document;licensing-status;misdemeanor;possession","principal","Principal Actor","1","1","650","15","175.5","203","7","84.25","5513","23","304.25","cooperation;restitution-made;voluntary-surrender;first-offense","multiple-victims;high-value-loss;prior-conviction:ten-plus-priors","cooperation;restitution-made;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-fraud","Offenses Involving Fraud","money-laundering","EF-PC-03-005","EF-PC-03-005-A","Money Laundering","money-laundering","Money Laundering","felony","commercial;economic;felony;fraud;identity-document;possession;sale-transfer","principal","Principal Actor","1","1","4000","25","313.25","2040","10","145.17","15375","48","604","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","trespassing","EF-PC-04-001","EF-PC-04-001-A","Trespassing","trespassing","Trespassing","misdemeanor","government;licensing-status;misdemeanor;property;property-damage","principal","Principal Actor","1","1","455","5","71.33","273","2","36.52","1593","7","109.91","cooperation;voluntary-surrender;first-offense","public-servant-victim;prior-conviction:ten-plus-priors","public-servant-victim;cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","trespassing","EF-PC-04-001","EF-PC-04-001-B","Trespassing","felony-trespassing","Felony Trespassing","felony","felony;government;licensing-status;property;property-damage","principal","Principal Actor","1","1","1500","15","188.73","900","7","100","4438","31","376.62","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","arson","EF-PC-04-002","EF-PC-04-002-A","Arson","arson","Arson","felony","explosive-related;felony;property;property-damage;weapon-related","principal","Principal Actor","1","1","2500","25","300","1313","10","136.24","20625","73","873.61","cooperation;medical-aid-rendered;restitution-made;voluntary-surrender;first-offense","public-servant-victim;multiple-victims;organized-activity;high-value-loss;occupied-structure-or-vehicle;prior-conviction:ten-plus-priors;on-release","public-servant-victim;cooperation;restitution-made;organized-activity;high-value-loss;occupied-structure-or-vehicle;multiple-victims;medical-aid-rendered;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","vandalism","EF-PC-04-003","EF-PC-04-003-A","Vandalism","vandalism","Vandalism","infraction","government;infraction;justice-system;licensing-status;property;property-damage","principal","Principal Actor","1","1","100","0","10","50","0","7.07","2650","0","51.48","citation-discretion","organized-activity;high-value-loss","organized-activity;high-value-loss;citation-discretion"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","vandalism","EF-PC-04-003","EF-PC-04-003-B","Vandalism","vandalism-of-government-property","Vandalism of Government Property","misdemeanor","government;justice-system;misdemeanor;property;property-damage","principal","Principal Actor","1","1","350","10","118.71","23","5","54.8","6088","23","308.03","cooperation;restitution-made;voluntary-surrender;first-offense","organized-activity;high-value-loss;occupied-structure-or-vehicle;prior-conviction:ten-plus-priors","cooperation;restitution-made;organized-activity;high-value-loss;occupied-structure-or-vehicle;prior-conviction;voluntary-surrender;first-offense"
"offenses-involving-damage-to-property","Offenses Involving Damage to Property","littering","EF-PC-04-004","EF-PC-04-004-A","Littering","littering","Littering","infraction","infraction;property;property-damage","principal","Principal Actor","1","1","150","0","12.25","75","0","8.66","150","0","12.25","citation-discretion","","citation-discretion"
"offenses-against-public-administration","Offenses Against Public Administration","bribery-of-a-government-official","EF-PC-05-001","EF-PC-05-001-A","Bribery of a Government Official","bribery-of-a-government-official","Bribery of a Government Official","felony","alcohol-intoxication;felony;government;justice-system","principal","Principal Actor","1","1","200","20","214.14","120","10","110.95","1025","40","432.02","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","anti-mask-law","EF-PC-05-002","EF-PC-05-002-A","Anti-Mask Law","anti-mask-law","Anti-Mask Law","infraction","government;identity-document;infraction;justice-system","principal","Principal Actor","1","1","150","0","12.25","75","0","8.66","150","0","12.25","citation-discretion","","citation-discretion"
"offenses-against-public-administration","Offenses Against Public Administration","possession-of-contraband-in-a-government-facility","EF-PC-05-003","EF-PC-05-003-A","Possession of Contraband in a Government Facility","minor-facility-contraband","Minor Facility Contraband","misdemeanor","government;justice-system;misdemeanor;possession","principal","Principal Actor","1","1","300","7","87.32","180","3","43.42","788","12","148.07","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","possession-of-contraband-in-a-government-facility","EF-PC-05-003","EF-PC-05-003-B","Possession of Contraband in a Government Facility","dangerous-government-facility-contraband","Dangerous Government-Facility Contraband","felony","controlled-substance;felony;firearm-related;government;justice-system;possession;weapon-related","principal","Principal Actor","1","1","1000","18","211.62","600","9","114.49","3781","44","501.49","cooperation;voluntary-surrender;first-offense","weapon-used;organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;weapon-used;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","possession-of-contraband-in-a-government-facility","EF-PC-05-003","EF-PC-05-003-B","Possession of Contraband in a Government Facility","dangerous-government-facility-contraband","Dangerous Government-Facility Contraband","felony","controlled-substance;felony;firearm-related;government;justice-system;possession;weapon-related","attempted","Attempted","0.6","0.6","600","11","132.49","360","5","68.97","2469","28","329.69","cooperation;voluntary-surrender;first-offense","weapon-used;organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;weapon-used;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","possession-of-contraband-in-a-government-facility","EF-PC-05-003","EF-PC-05-003-C","Possession of Contraband in a Government Facility","aggravated-facility-contraband","Aggravated Facility Contraband","felony","controlled-substance;felony;firearm-related;government;justice-system;possession;public-safety;violent;weapon-related","principal","Principal Actor","1","1","2000","30","344.72","1020","12","151.94","8703","96","1053.29","cooperation;minimal-participation;voluntary-surrender;first-offense","weapon-used;firearm-discharged;multiple-victims;organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;multiple-victims;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","possession-of-contraband-in-a-government-facility","EF-PC-05-003","EF-PC-05-003-C","Possession of Contraband in a Government Facility","aggravated-facility-contraband","Aggravated Facility Contraband","felony","controlled-substance;felony;firearm-related;government;justice-system;possession;public-safety;violent;weapon-related","attempted","Attempted","0.6","0.6","1200","18","214.64","612","7","94.74","5422","70","773.63","cooperation;minimal-participation;voluntary-surrender;first-offense","weapon-used;firearm-discharged;multiple-victims;organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;multiple-victims;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","possession-of-contraband-in-a-government-facility","EF-PC-05-003","EF-PC-05-003-C","Possession of Contraband in a Government Facility","aggravated-facility-contraband","Aggravated Facility Contraband","felony","controlled-substance;felony;firearm-related;government;justice-system;possession;public-safety;violent;weapon-related","accessory","Accessory","0.2","0.67","400","20","221","204","8","94.28","2141","74","786.27","cooperation;minimal-participation;voluntary-surrender;first-offense","weapon-used;firearm-discharged;multiple-victims;organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;multiple-victims;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","EF-PC-05-004-A","Escape and Jailbreak","misdemeanor-escape-from-detention","Misdemeanor Escape from Detention","misdemeanor","government;justice-system;misdemeanor","principal","Principal Actor","1","1","750","12","147.39","450","6","81.21","1813","19","232.58","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors;on-release","cooperation;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","EF-PC-05-004-B","Escape and Jailbreak","felony-escape-from-custody","Felony Escape from Custody","felony","felony;government;justice-system","principal","Principal Actor","1","1","1500","25","288.73","900","12","150","4438","48","546.62","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","EF-PC-05-004-C","Escape and Jailbreak","aggravated-escape","Aggravated Escape","felony","felony;government;justice-system;public-safety;violent","principal","Principal Actor","1","1","3000","40","454.77","1800","16","202.43","12805","108","1193.16","cooperation;medical-aid-rendered;voluntary-surrender;first-offense","weapon-used;firearm-discharged;organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;medical-aid-rendered;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","EF-PC-05-004-C","Escape and Jailbreak","aggravated-escape","Aggravated Escape","felony","felony;government;justice-system;public-safety;violent","attempted","Attempted","0.6","0.6","1800","24","282.43","1080","10","132.86","7883","74","828.79","cooperation;medical-aid-rendered;voluntary-surrender;first-offense","weapon-used;firearm-discharged;organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;medical-aid-rendered;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","EF-PC-05-004-C","Escape and Jailbreak","aggravated-escape","Aggravated Escape","felony","felony;government;justice-system;public-safety;violent","accessory","Accessory","0.2","0.6667","600","27","291.17","360","11","128.97","2961","80","854.42","cooperation;medical-aid-rendered;voluntary-surrender;first-offense","weapon-used;firearm-discharged;organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;weapon-used;firearm-discharged;medical-aid-rendered;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","EF-PC-05-004-D","Escape and Jailbreak","jailbreak","Jailbreak","felony","felony;government;justice-system;violent","principal","Principal Actor","1","1","2500","30","350","1275","12","155.71","7063","57","654.04","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","EF-PC-05-004-D","Escape and Jailbreak","jailbreak","Jailbreak","felony","felony;government;justice-system;violent","attempted","Attempted","0.6","0.6","1500","18","218.73","765","7","97.66","4438","36","426.62","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","escape-and-jailbreak","EF-PC-05-004","EF-PC-05-004-D","Escape and Jailbreak","jailbreak","Jailbreak","felony","felony;government;justice-system;violent","accessory","Accessory","0.2","0.6667","500","20","222.37","255","8","95.97","1813","40","442.58","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","perjury","EF-PC-05-005","EF-PC-05-005-A","Perjury","perjury","Perjury","felony","felony;government;justice-system","principal","Principal Actor","1","1","4000","20","263.25","2400","10","148.99","11000","40","504.88","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","court-order-and-appearance-violations","EF-PC-05-006","EF-PC-05-006-A","Court Order and Appearance Violations","violation-of-a-restraining-order","Violation of a Restraining Order","misdemeanor","government;justice-system;misdemeanor;public-order","principal","Principal Actor","1","1","525","15","172.91","315","7","87.75","1838","22","262.87","cooperation;voluntary-surrender;first-offense","public-servant-victim;prior-conviction:ten-plus-priors","public-servant-victim;cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","court-order-and-appearance-violations","EF-PC-05-006","EF-PC-05-006-B","Court Order and Appearance Violations","violating-a-court-order","Violating a Court Order","misdemeanor","government;justice-system;misdemeanor","principal","Principal Actor","1","1","800","10","128.28","480","5","71.91","1400","12","157.42","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","court-order-and-appearance-violations","EF-PC-05-006","EF-PC-05-006-C","Court Order and Appearance Violations","failure-to-appear","Failure to Appear","misdemeanor","government;justice-system;misdemeanor","principal","Principal Actor","1","1","650","10","125.5","390","5","69.75","1138","12","153.73","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","court-order-and-appearance-violations","EF-PC-05-006","EF-PC-05-006-D","Court Order and Appearance Violations","contempt-of-court","Contempt of Court","misdemeanor","commercial;economic;government;justice-system;misdemeanor","principal","Principal Actor","1","1","300","5","67.32","180","2","33.42","525","6","82.91","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","embezzlement","EF-PC-05-007","EF-PC-05-007-A","Embezzlement","embezzlement","Embezzlement","misdemeanor","commercial;economic;government;justice-system;misdemeanor;sale-transfer","principal","Principal Actor","1","1","1000","15","181.62","413","7","90.32","7000","35","433.67","cooperation;restitution-made;voluntary-surrender;first-offense","multiple-victims;organized-activity;high-value-loss;prior-conviction:ten-plus-priors","cooperation;restitution-made;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","unlawful-practice","EF-PC-05-008","EF-PC-05-008-A","Unlawful Practice","unlawful-practice","Unlawful Practice","misdemeanor","government;justice-system;licensing-status;misdemeanor","principal","Principal Actor","1","1","1500","15","188.73","900","7","100","8313","35","441.18","cooperation;voluntary-surrender;first-offense","multiple-victims;organized-activity;high-value-loss;prior-conviction:ten-plus-priors","cooperation;organized-activity;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","misuse-of-emergency-systems","EF-PC-05-009","EF-PC-05-009-A","Misuse of Emergency Systems","misuse-of-emergency-systems","Misuse of Emergency Systems","infraction","government;infraction;justice-system","principal","Principal Actor","1","1","600","0","24.49","300","0","17.32","600","0","24.49","citation-discretion","","citation-discretion"
"offenses-against-public-administration","Offenses Against Public Administration","resisting-arrest","EF-PC-05-011","EF-PC-05-011-A","Resisting Arrest","resisting-arrest","Resisting Arrest","misdemeanor","government;justice-system;misdemeanor","principal","Principal Actor","1","1","750","10","127.39","450","5","71.21","1313","12","156.24","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-administration","Offenses Against Public Administration","interference-with-emergency-medical-services","EF-PC-05-012","EF-PC-05-012-A","Interference with Emergency Medical Services","interference-with-emergency-medical-services","Interference with Emergency Medical Services","misdemeanor","emergency-services;government;justice-system;medical-practice;misdemeanor;public-safety","principal","Principal Actor","1","1","1000","10","131.62","600","5","74.49","3125","31","365.9","cooperation;voluntary-surrender;first-offense","multiple-victims;organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;multiple-victims;prior-conviction;on-release;voluntary-surrender;first-offense"
